#t	AX1
2.9883	9.6
3.0042	9.6
3.0202	9.6
3.0362	9.7
3.0522	9.7
3.0682	9.7
3.0841	9.7
3.1001	9.8
3.1161	9.8
3.1321	9.8
3.1481	9.8
3.1640	9.8
3.1800	9.9
3.1960	9.9
3.2120	9.9
3.2280	9.9
3.2439	9.9
3.2599	10.0
3.2759	10.0
3.2919	10.0
3.3079	10.0
3.3238	10.0
3.3398	10.1
3.3558	10.1
3.3718	10.1
3.3878	10.1
3.4037	10.1
3.4197	10.1
3.4357	10.1
3.4517	10.2
3.4677	10.2
3.4836	10.2
3.4996	10.2
3.5156	10.2
3.5316	10.2
3.5476	10.2
3.5635	10.2
3.5795	10.3
3.5955	10.3
3.6115	10.3
3.6275	10.3
3.6434	10.3
3.6594	10.3
3.6754	10.3
3.6914	10.3
3.7074	10.3
3.7233	10.3
3.7393	10.3
3.7553	10.4
3.7713	10.4
3.7873	10.4
3.8032	10.4
3.8192	10.4
3.8352	10.4
3.8512	10.4
3.8672	10.4
3.8831	10.4
3.8991	10.4
3.9151	10.4
3.9311	10.4
3.9471	10.4
3.9630	10.4
3.9790	10.4
3.9950	10.4
4.0110	10.4
4.0270	10.4
4.0429	10.4
4.0589	10.4
4.0749	10.4
4.0909	10.4
4.1069	10.4
4.1228	10.4
4.1388	10.4
4.1548	10.4
4.1708	10.4
4.1868	10.4
4.2027	10.4
4.2187	10.4
4.2347	10.4
4.2507	10.3
4.2667	10.3
4.2826	10.3
4.2986	10.3
4.3146	10.3
4.3306	10.3
4.3466	10.3
4.3625	10.3
4.3785	10.3
4.3945	10.3
4.4105	10.3
4.4265	10.3
4.4424	10.2
4.4584	10.2
4.4744	10.2
4.4904	10.2
4.5064	10.2
4.5223	10.2
4.5383	10.2
4.5543	10.2
4.5703	10.1
4.5863	10.1
4.6022	10.1
4.6182	10.1
4.6342	10.1
4.6502	10.1
4.6662	10.0
4.6821	10.0
4.6981	10.0
4.7141	10.0
4.7301	10.0
4.7461	10.0
4.7620	9.9
4.7780	9.9
4.7940	9.9
4.8100	9.9
4.8260	9.9
4.8419	9.8
4.8579	9.8
4.8739	9.8
4.8899	9.8
4.9059	9.7
4.9218	9.7
4.9378	9.7
4.9538	9.7
4.9698	9.7
4.9858	9.6
5.0017	9.6
5.0177	9.6
5.0337	9.6
5.0497	9.5
5.0657	9.5
5.0816	9.5
5.0976	9.4
5.1136	9.4
5.1296	9.4
5.1456	9.4
5.1615	9.3
5.1775	9.3
5.1935	9.3
5.2095	9.2
5.2255	9.2
5.2414	9.2
5.2574	9.2
5.2734	9.1
5.2894	9.1
5.3054	9.1
5.3213	9.0
5.3373	9.0
5.3533	9.0
5.3693	8.9
5.3853	8.9
5.4012	8.9
5.4172	8.8
5.4332	8.8
5.4492	8.8
5.4652	8.7
5.4811	8.7
5.4971	8.7
5.5131	8.6
5.5291	8.6
5.5451	8.5
5.5610	8.5
5.5770	8.5
5.5930	8.4
5.6090	8.4
5.6250	8.4
5.6409	8.3
5.6569	8.3
5.6729	8.2
5.6889	8.2
5.7049	8.2
5.7208	8.1
5.7368	8.1
5.7528	8.0
5.7688	8.0
5.7848	7.9
5.8007	7.9
5.8167	7.9
5.8327	7.8
5.8487	7.8
5.8647	7.7
5.8806	7.7
5.8966	7.6
5.9126	7.6
5.9286	7.6
5.9446	7.5
5.9605	7.5
5.9765	7.4
5.9925	7.4
6.0085	7.3
6.0245	7.3
6.0404	7.2
6.0564	7.2
6.0724	7.1
6.0884	7.1
6.1044	7.0
6.1203	7.0
6.1363	6.9
6.1523	6.9
6.1683	6.9
6.1843	6.8
6.2002	6.8
6.2162	6.7
6.2322	6.7
6.2482	6.6
6.2642	6.6
6.2801	6.5
6.2961	6.5
6.3121	6.4
6.3281	6.3
6.3441	6.3
6.3600	6.2
6.3760	6.2
6.3920	6.1
6.4080	6.1
6.4240	6.0
6.4399	6.0
6.4559	5.9
6.4719	5.9
6.4879	5.8
6.5039	5.8
6.5198	5.7
6.5358	5.7
6.5518	5.6
6.5678	5.5
6.5838	5.5
6.5997	5.4
6.6157	5.4
6.6317	5.3
6.6477	5.3
6.6637	5.2
6.6796	5.2
6.6956	5.1
6.7116	5.0
6.7276	5.0
6.7436	4.9
6.7595	4.9
6.7755	4.8
6.7915	4.8
6.8075	4.7
6.8235	4.6
6.8394	4.6
6.8554	4.5
6.8714	4.5
6.8874	4.4
6.9034	4.3
6.9193	4.3
6.9353	4.2
6.9513	4.2
6.9673	4.1
6.9833	4.0
6.9992	4.0
7.0152	3.9
7.0312	3.9
7.0472	3.8
7.0632	3.7
7.0791	3.7
7.0951	3.6
7.1111	3.6
7.1271	3.5
7.1431	3.4
7.1590	3.4
7.1750	3.3
7.1910	3.2
7.2070	3.2
7.2230	3.1
7.2389	3.1
7.2549	3.0
7.2709	2.9
7.2869	2.9
7.3029	2.8
7.3188	2.7
7.3348	2.7
7.3508	2.6
7.3668	2.6
7.3828	2.5
7.3987	2.4
7.4147	2.4
7.4307	2.3
7.4467	2.2
7.4627	2.2
7.4786	2.1
7.4946	2.1
7.5106	2.0
7.5266	1.9
7.5426	1.9
7.5585	1.8
7.5745	1.7
7.5905	1.7
7.6065	1.6
7.6225	1.5
7.6384	1.5
7.6544	1.4
7.6704	1.3
7.6864	1.3
7.7024	1.2
7.7183	1.1
7.7343	1.1
7.7503	1.0
7.7663	1.0
7.7823	0.9
7.7982	0.8
7.8142	0.8
7.8302	0.7
7.8462	0.6
7.8622	0.6
7.8781	0.5
7.8941	0.4
7.9101	0.4
7.9261	0.3
7.9421	0.2
7.9580	0.2
7.9740	0.1
7.9900	0.0
8.0060	0.0
8.0220	0.0
8.0379	0.0
8.0539	0.0
8.0699	0.0
8.0859	0.0
8.1019	0.0
8.1178	0.0
8.1338	0.0
8.1498	0.0
8.1658	0.0
8.1818	0.0
8.1977	0.0
8.2137	0.0
8.2297	0.0
8.2457	0.0
8.2617	0.0
8.2776	0.0
8.2936	0.0
8.3096	0.0
8.3256	0.0
8.3416	0.0
8.3575	0.0
8.3735	0.0
8.3895	0.0
8.4055	0.0
8.4215	0.0
8.4374	0.0
8.4534	0.0
8.4694	0.0
8.4854	0.0
8.5014	0.0
8.5173	0.0
8.5333	0.0
8.5493	0.0
8.5653	0.0
8.5813	0.0
8.5972	0.0
8.6132	0.0
8.6292	0.0
8.6452	0.0
8.6612	0.0
8.6771	0.0
8.6931	0.0
8.7091	0.0
8.7251	0.0
8.7411	0.0
8.7570	0.0
8.7730	0.0
8.7890	0.0
8.8050	0.0
8.8210	0.0
8.8369	0.0
8.8529	0.0
8.8689	0.0
8.8849	0.0
8.9009	0.0
8.9168	0.0
8.9328	0.0
8.9488	0.0
8.9648	0.0
8.9808	0.0
8.9967	0.0
9.0127	0.0
9.0287	0.0
9.0447	0.0
9.0607	0.0
9.0766	0.0
9.0926	0.0
9.1086	0.0
9.1246	0.0
9.1406	0.0
9.1565	0.0
9.1725	0.0
9.1885	0.0
9.2045	0.0
9.2205	0.0
9.2364	0.0
9.2524	0.0
9.2684	0.0
9.2844	0.0
9.3004	0.0
9.3163	0.0
9.3323	0.0
9.3483	0.0
9.3643	0.0
9.3803	0.0
9.3962	0.0
9.4122	0.0
9.4282	0.0
9.4442	0.0
9.4602	0.0
9.4761	0.0
9.4921	0.0
9.5081	0.0
9.5241	0.0
9.5401	0.0
9.5560	0.0
9.5720	0.0
9.5880	0.0
9.6040	0.0
9.6200	0.0
9.6359	0.0
9.6519	0.0
9.6679	0.0
9.6839	0.0
9.6999	0.0
9.7158	0.0
9.7318	0.0
9.7478	0.0
9.7638	0.0
9.7798	0.0
9.7957	0.0
9.8117	0.0
9.8277	0.0
9.8437	0.0
9.8597	0.0
9.8756	0.0
9.8916	0.0
9.9076	0.0
9.9236	0.0
9.9396	0.0
9.9555	0.0
9.9715	0.0
9.9875	0.0
10.0035	0.0
10.0195	0.0
10.0354	0.0
10.0514	0.0
10.0674	0.0
10.0834	0.0
10.0994	0.0
10.1153	0.0
10.1313	0.0
10.1473	0.0
10.1633	0.0
10.1793	0.0
10.1952	0.0
10.2112	0.0
10.2272	0.0
10.2432	0.0
10.2592	0.0
10.2751	0.0
10.2911	0.0
10.3071	0.0
10.3231	0.0
10.3391	0.0
10.3550	0.0
10.3710	0.0
10.3870	0.0
10.4030	0.0
10.4190	0.0
10.4349	0.0
10.4509	0.0
10.4669	0.0
10.4829	0.0
10.4989	0.0
10.5148	0.0
10.5308	0.0
10.5468	0.0
10.5628	0.0
10.5788	0.0
10.5947	0.0
10.6107	0.0
10.6267	0.0
10.6427	0.0
10.6587	0.0
10.6746	0.0
10.6906	0.0
10.7066	0.0
10.7226	0.0
10.7386	0.0
10.7545	0.0
10.7705	0.0
10.7865	0.0
10.8025	0.0
10.8185	0.0
10.8344	0.0
10.8504	0.0
10.8664	0.0
10.8824	0.0
10.8984	0.0
10.9143	0.0
10.9303	0.0
10.9463	0.0
10.9623	0.0
10.9783	0.0
10.9942	0.0
11.0102	0.0
11.0262	0.0
11.0422	0.0
11.0582	0.0
11.0741	0.0
11.0901	0.0
11.1061	0.0
11.1221	0.0
11.1381	0.0
11.1540	0.0
11.1700	0.0
11.1860	0.0
11.2020	0.0
11.2180	0.0
11.2339	0.0
11.2499	0.0
11.2659	0.0
11.2819	0.0
11.2979	0.0
11.3138	0.0
11.3298	0.0
11.3458	0.0
11.3618	0.0
11.3778	0.0
11.3937	0.0
11.4097	0.0
11.4257	0.0
11.4417	0.0
11.4577	0.0
11.4736	0.0
11.4896	0.0
11.5056	0.0
11.5216	0.0
11.5376	0.0
11.5535	0.0
11.5695	0.0
11.5855	0.0
11.6015	0.0
11.6175	0.0
11.6334	0.0
11.6494	0.0
11.6654	0.0
11.6814	0.0
11.6974	0.0
11.7133	0.0
11.7293	0.0
11.7453	0.0
11.7613	0.0
11.7773	0.0
11.7932	0.0
11.8092	0.0
11.8252	0.0
11.8412	0.0
11.8572	0.0
11.8731	0.0
11.8891	0.0
11.9051	0.0
11.9211	0.0
11.9371	0.0
11.9530	0.0
11.9690	0.0
11.9850	0.0
12.0010	0.0
12.0170	0.0
12.0329	0.0
12.0489	0.0
12.0649	0.0
12.0809	0.0
12.0969	0.0
12.1128	0.0
12.1288	0.0
12.1448	0.0
12.1608	0.0
12.1768	0.0
12.1927	0.0
12.2087	0.0
12.2247	0.0
12.2407	0.0
12.2567	0.0
12.2726	0.0
12.2886	0.0
12.3046	0.0
12.3206	0.0
12.3366	0.0
12.3525	0.0
12.3685	0.0
12.3845	0.0
12.4005	0.0
12.4165	0.0
12.4324	0.0
12.4484	0.0
12.4644	0.0
12.4804	0.0
12.4964	0.0
12.5123	0.0
12.5283	0.0
12.5443	0.0
12.5603	0.0
12.5763	0.0
12.5922	0.0
12.6082	0.0
12.6242	0.0
12.6402	0.0
12.6562	0.0
12.6721	0.0
12.6881	0.0
12.7041	0.0
12.7201	0.0
12.7361	0.0
12.7520	0.0
12.7680	0.0
12.7840	0.0
12.8000	0.0
12.8160	0.0
12.8319	0.0
12.8479	0.0
12.8639	0.0
12.8799	0.0
12.8959	0.0
12.9118	0.0
12.9278	0.0
12.9438	0.0
12.9598	0.0
12.9758	0.0
12.9917	0.0
13.0077	0.0
13.0237	0.0
13.0397	0.0
13.0557	0.0
13.0716	0.0
13.0876	0.0
13.1036	0.0
13.1196	0.0
13.1356	0.0
13.1515	0.0
13.1675	0.0
13.1835	0.0
13.1995	0.0
13.2155	0.0
13.2314	0.0
13.2474	0.0
13.2634	0.0
13.2794	0.0
13.2954	0.0
13.3113	0.0
13.3273	0.0
13.3433	0.0
13.3593	0.0
13.3753	0.0
13.3912	0.0
13.4072	0.0
13.4232	0.0
13.4392	0.0
13.4552	0.0
13.4711	0.0
13.4871	0.0
13.5031	0.0
13.5191	0.0
13.5351	0.0
13.5510	0.0
13.5670	0.0
13.5830	0.0
13.5990	0.0
13.6150	0.0
13.6309	0.0
13.6469	0.0
13.6629	0.0
13.6789	0.0
13.6949	0.0
13.7108	0.0
13.7268	0.0
13.7428	0.0
13.7588	0.0
13.7748	0.0
13.7907	0.0
13.8067	0.0
13.8227	0.0
13.8387	0.0
13.8547	0.0
13.8706	0.0
13.8866	0.0
13.9026	0.0
13.9186	0.0
13.9346	0.0
13.9505	0.0
13.9665	0.0
13.9825	0.0
13.9985	0.0
14.0145	0.0
14.0304	0.0
14.0464	0.0
14.0624	0.0
14.0784	0.0
14.0944	0.0
14.1103	0.0
14.1263	0.0
14.1423	0.0
14.1583	0.0
14.1743	0.0
14.1902	0.0
14.2062	0.0
14.2222	0.0
14.2382	0.0
14.2542	0.0
14.2701	0.0
14.2861	0.0
14.3021	0.0
14.3181	0.0
14.3341	0.0
14.3500	0.0
14.3660	0.0
14.3820	0.0
14.3980	0.0
14.4140	0.0
14.4299	0.0
14.4459	0.0
14.4619	0.0
14.4779	0.0
14.4939	0.0
14.5098	0.0
14.5258	0.0
14.5418	0.0
14.5578	0.0
14.5738	0.0
14.5897	0.0
14.6057	0.0
14.6217	0.0
14.6377	0.0
14.6537	0.0
14.6696	0.0
14.6856	0.0
14.7016	0.0
14.7176	0.0
14.7336	0.0
14.7495	0.0
14.7655	0.0
14.7815	0.0
14.7975	0.0
14.8135	0.0
14.8294	0.0
14.8454	0.0
14.8614	0.0
14.8774	0.0
14.8934	0.0
14.9093	0.0
14.9253	0.0
14.9413	0.0
14.9573	0.0
14.9733	0.0
14.9892	0.0
15.0052	0.0
15.0212	0.0
15.0372	0.0
15.0532	0.0
15.0691	0.0
15.0851	0.0
15.1011	0.0
15.1171	0.0
15.1331	0.0
15.1490	0.0
15.1650	0.0
15.1810	0.0
15.1970	0.0
15.2130	0.0
15.2289	0.0
15.2449	0.0
15.2609	0.0
15.2769	0.0
15.2929	0.0
15.3088	0.0
15.3248	0.0
15.3408	0.0
15.3568	0.0
15.3728	0.0
15.3887	0.0
15.4047	0.0
15.4207	0.0
15.4367	0.0
15.4527	0.0
15.4686	0.0
15.4846	0.0
15.5006	0.0
15.5166	0.0
15.5326	0.0
15.5485	0.0
15.5645	0.0
15.5805	0.0
15.5965	0.0
15.6125	0.0
15.6284	0.0
15.6444	0.0
15.6604	0.0
15.6764	0.0
15.6924	0.0
15.7083	0.0
15.7243	0.0
15.7403	0.0
15.7563	0.0
15.7723	0.0
15.7882	0.0
15.8042	0.0
15.8202	0.0
15.8362	0.0
15.8522	0.0
15.8681	0.0
15.8841	0.0
15.9001	0.0
15.9161	0.0
15.9321	0.0
15.9480	0.0
15.9640	0.0
15.9800	0.0
15.9960	0.0
16.0120	0.0
16.0279	0.0
16.0439	0.0
16.0599	0.0
16.0759	0.0
16.0919	0.0
16.1078	0.0
16.1238	0.0
16.1398	0.0
16.1558	0.0
16.1718	0.0
16.1877	0.0
16.2037	0.0
16.2197	0.0
16.2357	0.0
16.2517	0.0
16.2676	0.0
16.2836	0.0
16.2996	0.0
16.3156	0.0
16.3316	0.0
16.3475	0.0
16.3635	0.0
16.3795	0.0
16.3955	0.0
16.4115	0.0
16.4274	0.0
16.4434	0.0
16.4594	0.0
16.4754	0.0
16.4914	0.0
16.5073	0.0
16.5233	0.0
16.5393	0.0
16.5553	0.0
16.5713	0.0
16.5872	0.0
16.6032	0.0
16.6192	0.0
16.6352	0.0
16.6512	0.0
16.6671	0.0
16.6831	0.0
16.6991	0.0
16.7151	0.0
16.7311	0.0
16.7470	0.0
16.7630	0.0
16.7790	0.0
16.7950	0.0
16.8110	0.0
16.8269	0.0
16.8429	0.0
16.8589	0.0
16.8749	0.0
16.8909	0.0
16.9068	0.0
16.9228	0.0
16.9388	0.0
16.9548	0.0
16.9708	0.0
16.9867	0.0
17.0027	0.0
17.0187	0.0
17.0347	0.0
17.0507	0.0
17.0666	0.0
17.0826	0.0
17.0986	0.0
17.1146	0.0
17.1306	0.0
17.1465	0.0
17.1625	0.0
17.1785	0.0
17.1945	0.0
17.2105	0.0
17.2264	0.0
17.2424	0.0
17.2584	0.0
17.2744	0.0
17.2904	0.0
17.3063	0.0
17.3223	0.0
17.3383	0.0
17.3543	0.0
17.3703	0.0
17.3862	0.0
17.4022	0.0
17.4182	0.0
17.4342	0.0
17.4502	0.0
17.4661	0.0
17.4821	0.0
17.4981	0.0
17.5141	0.0
17.5301	0.0
17.5460	0.0
17.5620	0.0
17.5780	0.0
17.5940	0.0
17.6100	0.0
17.6259	0.0
17.6419	0.0
17.6579	0.0
17.6739	0.0
17.6899	0.0
17.7058	0.0
17.7218	0.0
17.7378	0.0
17.7538	0.0
17.7698	0.0
17.7857	0.0
17.8017	0.0
17.8177	0.0
17.8337	0.0
17.8497	0.0
17.8656	0.0
17.8816	0.0
17.8976	0.0
17.9136	0.0
17.9296	0.0
17.9455	0.0
17.9615	0.0
17.9775	0.0
17.9935	0.0
18.0095	0.0
18.0254	0.0
18.0414	0.0
18.0574	0.0
18.0734	0.0
18.0894	0.0
18.1053	0.0
18.1213	0.0
18.1373	0.0
18.1533	0.0
18.1693	0.0
18.1852	0.0
18.2012	0.0
18.2172	0.0
18.2332	0.0
18.2492	0.0
18.2651	0.0
18.2811	0.0
18.2971	0.0
18.3131	0.0
18.3291	0.0
18.3450	0.0
18.3610	0.0
18.3770	0.0
18.3930	0.0
18.4090	0.0
18.4249	0.0
18.4409	0.0
18.4569	0.0
18.4729	0.0
18.4889	0.0
18.5048	0.0
18.5208	0.0
18.5368	0.0
18.5528	0.0
18.5688	0.0
18.5847	0.0
18.6007	0.0
18.6167	0.0
18.6327	0.0
18.6487	0.0
18.6646	0.0
18.6806	0.0
18.6966	0.0
18.7126	0.0
18.7286	0.0
18.7445	0.0
18.7605	0.0
18.7765	0.0
18.7925	0.0
18.8085	0.0
18.8244	0.0
18.8404	0.0
18.8564	0.0
18.8724	0.0
18.8884	0.0
18.9043	0.0
18.9203	0.0
18.9363	0.0
18.9523	0.0
18.9683	0.0
18.9842	0.0
19.0002	0.0
19.0162	0.0
19.0322	0.0
19.0482	0.0
19.0641	0.0
19.0801	0.0
19.0961	0.0
19.1121	0.0
19.1281	0.0
19.1440	0.0
19.1600	0.0
19.1760	0.0
19.1920	0.0
19.2080	0.0
19.2239	0.0
19.2399	0.0
19.2559	0.0
19.2719	0.0
19.2879	0.0
19.3038	0.0
19.3198	0.0
19.3358	0.0
19.3518	0.0
19.3678	0.0
19.3837	0.0
19.3997	0.0
19.4157	0.0
19.4317	0.0
19.4477	0.0
19.4636	0.0
19.4796	0.0
19.4956	0.0
19.5116	0.0
19.5276	0.0
19.5435	0.0
19.5595	0.0
19.5755	0.0
19.5915	0.0
19.6075	0.0
19.6234	0.0
19.6394	0.0
19.6554	0.0
19.6714	0.0
19.6874	0.0
19.7033	0.0
19.7193	0.0
19.7353	0.0
19.7513	0.0
19.7673	0.0
19.7832	0.0
19.7992	0.0
19.8152	0.0
19.8312	0.0
19.8472	0.0
19.8631	0.0
19.8791	0.0
19.8951	0.0
19.9111	0.0
19.9271	0.0
19.9430	0.0
19.9590	0.0
19.9750	0.0
19.9910	0.0
20.0070	0.0
20.0229	0.0
20.0389	0.0
20.0549	0.0
20.0709	0.0
20.0869	0.0
20.1028	0.0
20.1188	0.0
20.1348	0.0
20.1508	0.0
20.1668	0.0
20.1827	0.0
20.1987	0.0
20.2147	0.0
20.2307	0.0
20.2467	0.0
20.2626	0.0
20.2786	0.0
20.2946	0.0
20.3106	0.0
20.3266	0.0
20.3425	0.0
20.3585	0.0
20.3745	0.0
20.3905	0.0
20.4065	0.0
20.4224	0.0
20.4384	0.0
20.4544	0.0
20.4704	0.0
20.4864	0.0
20.5023	0.0
20.5183	0.0
20.5343	0.0
20.5503	0.0
20.5663	0.0
20.5822	0.0
20.5982	0.0
20.6142	0.0
20.6302	0.0
20.6462	0.0
20.6621	0.0
20.6781	0.0
20.6941	0.0
20.7101	0.0
20.7261	0.0
20.7420	0.0
20.7580	0.0
20.7740	0.0
20.7900	0.0
20.8060	0.0
20.8219	0.0
20.8379	0.0
20.8539	0.0
20.8699	0.0
20.8859	0.0
20.9018	0.0
20.9178	0.0
20.9338	0.0
20.9498	0.0
20.9658	0.0
20.9817	0.0
20.9977	0.0
21.0137	0.0
21.0297	0.0
21.0457	0.0
21.0616	0.0
21.0776	0.0
21.0936	0.0
21.1096	0.0
21.1256	0.0
21.1415	0.0
21.1575	0.0
21.1735	0.0
21.1895	0.0
21.2055	0.0
21.2214	0.0
21.2374	0.0
21.2534	0.0
21.2694	0.0
21.2854	0.0
21.3013	0.0
21.3173	0.0
21.3333	0.0
21.3493	0.0
21.3653	0.0
21.3812	0.0
21.3972	0.0
21.4132	0.0
21.4292	0.0
21.4452	0.0
21.4611	0.0
21.4771	0.0
21.4931	0.0
21.5091	0.0
21.5251	0.0
21.5410	0.0
21.5570	0.0
21.5730	0.0
21.5890	0.0
21.6050	0.0
21.6209	0.0
21.6369	0.0
21.6529	0.0
21.6689	0.0
21.6849	0.0
21.7008	0.0
21.7168	0.0
21.7328	0.0
21.7488	0.0
21.7648	0.0
21.7807	0.0
21.7967	0.0
21.8127	0.0
21.8287	0.0
21.8447	0.0
21.8606	0.0
21.8766	0.0
21.8926	0.0
21.9086	0.0
21.9246	0.0
21.9405	0.0
21.9565	0.0
21.9725	0.0
21.9885	0.0
22.0045	0.0
22.0204	0.0
22.0364	0.0
22.0524	0.0
22.0684	0.0
22.0844	0.0
22.1003	0.0
22.1163	0.0
22.1323	0.0
22.1483	0.0
22.1643	0.0
22.1802	0.0
22.1962	0.0
22.2122	0.0
22.2282	0.0
22.2442	0.0
22.2601	0.0
22.2761	0.0
22.2921	0.0
22.3081	0.0
22.3241	0.0
22.3400	0.0
22.3560	0.0
22.3720	0.0
22.3880	0.0
22.4040	0.0
22.4199	0.0
22.4359	0.0
22.4519	0.0
22.4679	0.0
22.4839	0.0
22.4998	0.0
22.5158	0.0
22.5318	0.0
22.5478	0.0
22.5638	0.0
22.5797	0.0
22.5957	0.0
22.6117	0.0
22.6277	0.0
22.6437	0.0
22.6596	0.0
22.6756	0.0
22.6916	0.0
22.7076	0.0
22.7236	0.0
22.7395	0.0
22.7555	0.0
22.7715	0.0
22.7875	0.0
22.8035	0.0
22.8194	0.0
22.8354	0.0
22.8514	0.0
22.8674	0.0
22.8834	0.0
22.8993	0.0
22.9153	0.0
22.9313	0.0
22.9473	0.0
22.9633	0.0
22.9792	0.0
22.9952	0.0
23.0112	0.0
23.0272	0.0
23.0432	0.0
23.0591	0.0
23.0751	0.0
23.0911	0.0
23.1071	0.0
23.1231	0.0
23.1390	0.0
23.1550	0.0
23.1710	0.0
23.1870	0.0
23.2030	0.0
23.2189	0.0
23.2349	0.0
23.2509	0.0
23.2669	0.0
23.2829	0.0
23.2988	0.0
23.3148	0.0
23.3308	0.0
23.3468	0.0
23.3628	0.0
23.3787	0.0
23.3947	0.0
23.4107	0.0
23.4267	0.0
23.4427	0.0
23.4586	0.0
23.4746	0.0
23.4906	0.0
23.5066	0.0
23.5226	0.0
23.5385	0.0
23.5545	0.0
23.5705	0.0
23.5865	0.0
23.6025	0.0
23.6184	0.0
23.6344	0.0
23.6504	0.0
23.6664	0.0
23.6824	0.0
23.6983	0.0
23.7143	0.0
23.7303	0.0
23.7463	0.0
23.7623	0.0
23.7782	0.0
23.7942	0.0
23.8102	0.0
23.8262	0.0
23.8422	0.0
23.8581	0.0
23.8741	0.0
23.8901	0.0
23.9061	0.0
23.9221	0.0
23.9380	0.0
23.9540	0.0
23.9700	0.0
23.9860	0.0
24.0020	0.0
24.0179	0.0
24.0339	0.0
24.0499	0.0
24.0659	0.0
24.0819	0.0
24.0978	0.0
24.1138	0.0
24.1298	0.0
24.1458	0.0
24.1618	0.0
24.1777	0.0
24.1937	0.0
24.2097	0.0
24.2257	0.0
24.2417	0.0
24.2576	0.0
24.2736	0.0
24.2896	0.0
24.3056	0.0
24.3216	0.0
24.3375	0.0
24.3535	0.0
24.3695	0.0
24.3855	0.0
24.4015	0.0
24.4174	0.0
24.4334	0.0
24.4494	0.0
24.4654	0.0
24.4814	0.0
24.4973	0.0
24.5133	0.0
24.5293	0.0
24.5453	0.0
24.5613	0.0
24.5772	0.0
24.5932	0.0
24.6092	0.0
24.6252	0.0
24.6412	0.0
24.6571	0.0
24.6731	0.0
24.6891	0.0
24.7051	0.0
24.7211	0.0
24.7370	0.0
24.7530	0.0
24.7690	0.0
24.7850	0.0
24.8010	0.0
24.8169	0.0
